DATE_1;TIME_1;PTemp;Rain_mm_Tot;S_HFlux_1_Avg;S_HFlux_2_Avg;S_HFlux_3_Avg;S_HFlux_1_Min;S_HFlux_2_Min;S_HFlux_3_Min;S_HFlux_1_Max;S_HFlux_2_Max;S_HFlux_3_Max;VWC_1_Avg;EC_1_Avg;TSoil_1_Avg;VWC_2_Avg;EC_2_Avg;TSoil_2_Avg;VWC_3_Avg;EC_3_Avg;TSoil_3_Avg;VWC_4_Avg;EC_4_Avg;TSoil_4_Avg;VWC_5_Avg;EC_5_Avg;TSoil_5_Avg;VWC_6_Avg;EC_6_Avg;TSoil_6_Avg;AirTC_Avg;RH;SVP_kPa;VP_kPa;PAR_Den_Avg;PAR_Den_Min;PAR_Den_Max;PAR_Tot_Tot;SR01Up_Avg;SR01Dn_Avg;IR01Up_Avg;IR01Dn_Avg;NR01TC_Avg;NR01TK_Avg;NetRs_Avg;NetRl_Avg;Albedo_Avg;UpTot_Avg;DnTot_Avg;NetTot_Avg;IR01UpCo_Avg;IR01DnCo_Avg;SR01Up_Min;SR01Dn_Min;IR01Up_Min;IR01Dn_Min;SR01Up_Max;SR01Dn_Max;IR01Up_Max;IR01Dn_Max;NR01heat_DC
NA;NA;NA;mm;W/m^2;W/m^2;W/m^2;W/m^2;W/m^2;W/m^2;W/m^2;W/m^2;W/m^2;m^3/m^3;dS/m;deg C;m^3/m^3;dS/m;deg C;m^3/m^3;dS/m;deg C;m^3/m^3;dS/m;deg C;m^3/m^3;dS/m;deg C;m^3/m^3;dS/m;deg C;Deg C;%;kPa;kPa;umol/s/m^2;umol/s/m^2;umol/s/m^2;mmol/m^2;W/m2;W/m2;W/m2;W/m2;Deg C;K;W/m2;W/m2;%;W/m2;W/m2;W/m2;W/m2;W/m2;W/m2;W/m2;W/m2;W/m2;W/m2;W/m2;W/m2;W/m2;NA
30.11.2013;15:00:00;0.223;0;-8.313137;-10.581;-7.480998;-8.316369;-10.65458;-7.486233;-8.305095;-10.50007;-7.475432;0.2705783;0.03197;2.728281;0.3221067;0.03197167;1.909752;0.3155417;0.03191667;1.427045;0.3204883;0.02947833;1.932032;0.3277067;0.02958833;1.12434;0.2529467;0.02222333;0.2519417;-3.942236;70.75246;0.4463722;0.3158194;139.437;99.51008;201.7477;250.9867;86.98045;62.47842;-55.42141;-15.43887;-1.847171;271.3028;24.50204;-39.98254;0.7209454;31.55905;47.03955;-15.4805;251.7642;291.7467;56.03942;41.62398;-78.09245;-21.38128;138.2047;96.95732;-36.92917;-11.71522;1
30.11.2013;15:30:00;0.989;0;-8.322407;-10.32781;-7.472211;-8.33858;-10.50007;-7.475432;-8.316262;-10.13604;-7.464684;0.2703833;0.031995;2.719175;0.3221034;0.031965;1.904995;0.3152333;0.03181667;1.424563;0.3203117;0.02949;1.923103;0.3272566;0.02955166;1.124115;0.2525267;0.02223;0.266905;-3.654527;71.70582;0.4463722;0.3200749;122.1343;81.48566;218.7097;219.8418;77.1105;54.05224;-54.98695;-18.10838;-1.096519;272.0535;23.05826;-36.87857;0.7040349;22.12354;35.94386;-13.82031;255.6136;292.4922;46.6923;33.97762;-71.74129;-21.53875;156.4323;101.843;-36.81156;-13.65879;1
30.11.2013;16:00:00;1.138;0;-8.335575;-10.16387;-7.448979;-8.338549;-10.42176;-7.464656;-8.326562;-10.06957;-7.431805;0.27039;0.03195667;2.712855;0.32208;0.03197333;1.891042;0.31495;0.03181667;1.417548;0.3202233;0.02945167;1.913703;0.3270283;0.02949;1.112227;0.2521167;0.02216;0.2712683;-3.678066;75.51677;0.4463276;0.3370522;64.02224;29.38034;119.4968;115.24;37.78782;27.27902;-45.96832;-15.70774;-1.653195;271.4968;10.50879;-30.26058;0.7275202;-8.180507;11.57129;-19.75179;262.0974;292.358;15.53484;11.62632;-69.68137;-21.276;88.56179;57.90862;-23.69566;-11.29357;1
30.11.2013;16:30:00;1.224;0;-8.326129;-10.56518;-7.417485;-8.326562;-10.609;-7.431805;-8.315042;-10.43279;-7.39931;0.2703666;0.03189667;2.707103;0.3218517;0.03194333;1.885912;0.3146633;0.03183333;1.411877;0.3200666;0.02947167;1.909803;0.3267466;0.029535;1.102892;0.25165;0.022115;0.24891;-3.572904;76.7427;0.4502041;0.3454988;43.29427;29.00173;59.21274;77.9297;29.68555;20.30093;-34.78188;-12.72106;-1.685786;271.4642;9.384623;-22.06082;0.6896467;-5.096331;7.579864;-12.6762;273.1352;295.1961;15.41023;11.44536;-48.85893;-15.54758;46.35351;31.21344;-23.10753;-10.55811;1
30.11.2013;17:00:00;1.012;0;-8.329996;-10.57224;-7.393187;-8.337279;-10.75191;-7.39931;-8.326047;-10.50941;-7.388493;0.2701367;0.03191333;2.699677;0.3218667;0.03191;1.8797;0.314365;0.03179166;1.401467;0.3199633;0.02935833;1.901363;0.3265333;0.02942667;1.097632;0.2511833;0.02211333;0.241445;-3.523599;75.0378;0.4527567;0.3397387;18.08658;6.587433;35.81496;32.55584;8.512543;7.24456;-55.42778;-16.22416;-1.847129;271.3029;1.267982;-39.20362;1.176581;-46.91523;-8.979598;-37.93563;251.7582;290.9619;0.7476175;2.171312;-72.0821;-19.22417;23.71644;16.96362;-39.62793;-13.97175;1
30.11.2013;17:30:00;0.691;0;-8.332327;-11.24591;-7.373297;-8.3372;-11.601;-7.388484;-8.325986;-10.76294;-7.367043;0.2701133;0.03188167;2.691565;0.3218116;0.0318;1.872483;0.3140933;0.03165833;1.388887;0.3198;0.02938;1.895483;0.3262783;0.029475;1.08992;0.2505083;0.02197667;0.2002733;-3.499177;75.48493;0.4438039;0.3350051;2.436838;0.4543044;6.360281;4.386309;0.1135269;0.6732557;-57.21064;-16.6827;-2.080076;271.0699;-0.5597287;-40.52794;NAN;-57.09711;-16.00945;-41.08766;248.9212;289.4491;0;0;-74.96251;-20.74725;0.5814803;1.99037;-35.33528;-13.07863;1
30.11.2013;18:00:00;0.287;0;-8.341791;-11.72361;-7.366292;-8.348819;-11.86633;-7.367468;-8.326004;-11.61203;-7.356359;0.2699733;0.03188;2.687825;0.3215933;0.03186333;1.861517;0.313775;0.03163;1.383275;0.3196567;0.02942667;1.88992;0.32603;0.029335;1.081442;0.2496033;0.02193;0.2077917;-3.787914;77.83452;0.4425319;0.3444425;0.07445558;0;0.3785872;0.13402;0;0.000753968;-67.9998;-18.84708;-2.281075;270.8689;-0.000753968;-49.15272;-5.67E+36;-67.9998;-18.84632;-49.15348;237.2257;286.3784;0;0;-93.25082;-22.63908;0;0.04523807;-42.62583;-15.23223;1
30.11.2013;18:30:00;-0.201;0;-8.361446;-12.09344;-7.371867;-8.371814;-12.27531;-7.378742;-8.348819;-11.87736;-7.367468;0.2697233;0.03194833;2.679345;0.3215967;0.03179;1.85579;0.31346;0.03169167;1.379058;0.3195133;0.02936667;1.878738;0.325755;0.02935667;1.07319;0.24846;0.02181833;0.1764917;-4.008062;74.49778;0.4274887;0.3184696;0;0;0;0;0;0.01583377;-85.19128;-19.96042;-2.741651;270.4083;-0.01583377;-65.23086;NAN;-85.19128;-19.94458;-65.24669;217.9633;283.1942;0;0;-97.19669;-22.32469;0;0.2261904;-71.26494;-17.59734;1
30.11.2013;19:00:00;-0.671;0;-8.377008;-12.40552;-7.387455;-8.39444;-12.56248;-7.400401;-8.360703;-12.28634;-7.378742;0.2696117;0.03192334;2.66838;0.3215617;0.031815;1.845142;0.3131767;0.03156833;1.372957;0.319315;0.02939167;1.870872;0.325705;0.029345;1.059337;0.2468483;0.02168667;0.1259;-4.325816;76.33769;0.4177583;0.3189071;0;0;0;0;0;0.08671515;-93.14519;-21.76516;-3.120375;270.0296;-0.08671515;-71.38003;1.574122E+020;-93.14519;-21.67845;-71.46675;208.3145;279.6945;0;0;-100.8477;-25.95109;0;0.4524283;-82.44041;-19.12152;1
30.11.2013;19:30:00;-0.947;0;-8.403419;-12.7197;-7.413285;-8.416852;-12.83829;-7.432579;-8.39444;-12.56248;-7.400401;0.2695667;0.03190833;2.667318;0.3213317;0.03175833;1.836735;0.3128633;0.03157667;1.362525;0.3192816;0.02932;1.870283;0.3254533;0.02926666;1.053247;0.2451517;0.02153167;0.092995;-4.656971;81.70262;0.4038164;0.3299285;0;0;0;0;0;0.07163503;-76.52379;-18.24491;-3.406934;269.743;-0.07163503;-58.27888;NAN;-76.52379;-18.17327;-58.35052;223.658;281.9369;0;0;-101.9662;-26.58195;0;0.4071891;-42.04503;-12.24035;1
30.11.2013;20:00:00;-1.202;0;-8.434925;-12.84253;-7.450431;-8.450388;-12.86036;-7.475421;-8.416852;-12.82727;-7.432579;0.269375;0.03187333;2.664113;0.3213283;0.031755;1.828432;0.3125616;0.03143667;1.34795;0.3190166;0.02935667;1.861567;0.3251283;0.02923833;1.036343;0.2436067;0.02140667;0.09233166;-5.022132;81.87959;0.3856514;0.3157698;0;0;0;0;0;0.01206489;-88.27998;-18.45247;-3.727359;269.4226;-0.01206489;-69.82751;NAN;-88.27998;-18.4404;-69.83958;210.4787;280.3062;0;0;-97.37996;-22.53697;0;0.13573;-55.98169;-14.13157;1
30.11.2013;20:30:00;-1.543;0;-8.464174;-12.85319;-7.493628;-8.472744;-12.86036;-7.507551;-8.450388;-12.8383;-7.475421;0.2693;0.03187;2.648822;0.321175;0.03175167;1.81842;0.3122283;0.03141;1.340811;0.3189983;0.02929833;1.850815;0.32479;0.02916833;1.026933;0.2419517;0.02133167;0.09277833;-5.333281;82.69753;0.3834321;0.3170889;0;0;0;0;0;0.06711093;-84.28423;-18.44196;-4.068693;269.0813;-0.06711093;-65.84227;NAN;-84.28423;-18.37485;-65.90938;212.9628;278.8051;0;0;-99.3205;-22.4319;0;0.3619466;-59.74519;-14.44677;1
30.11.2013;21:00:00;-1.993;0;-8.488579;-12.84326;-7.53254;-8.495099;-12.84933;-7.55039;-8.472744;-12.8383;-7.507551;0.2692083;0.03190833;2.647442;0.3210867;0.03166667;1.816548;0.3118883;0.03144833;1.32979;0.3187683;0.02924833;1.840435;0.324465;0.02916167;1.011867;0.240155;0.021165;0.09644166;-5.575621;81.70979;0.3801161;0.3105921;0;0;0;0;0;0.2111355;-98.58544;-21.12206;-4.387388;268.7626;-0.2111355;-77.46339;NAN;-98.58544;-20.91092;-77.67452;197.2556;274.719;0;0;-99.2617;-25.63646;0;0.6786499;-98.08561;-18.2292;1
30.11.2013;21:30:00;-2.334;0;-8.500328;-12.83078;-7.564859;-8.506367;-12.8383;-7.582599;-8.495099;-12.81632;-7.55039;0.2690167;0.031795;2.636475;0.3210583;0.03165833;1.805135;0.3115616;0.03146167;1.323405;0.31873;0.029255;1.833628;0.3240666;0.02904167;1.005785;0.2382133;0.02108833;0.08362833;-5.610248;81.13078;0.3812184;0.3092855;0;0;0;0;0;0.2201845;-98.27393;-22.54401;-4.4373;268.7127;-0.2201845;-75.72993;NAN;-98.27393;-22.32382;-75.9501;197.3475;273.0774;0;0;-98.67365;-25.37387;0;0.7238932;-97.85142;-19.33241;1
30.11.2013;22:00:00;-2.569;0;-8.509386;-12.79163;-7.595996;-8.518268;-12.81653;-7.615375;-8.506367;-12.76231;-7.582599;0.269015;0.031805;2.631782;0.320805;0.03166667;1.795812;0.3112083;0.03142;1.318805;0.31872;0.029325;1.824157;0.3237016;0.02901166;0.989785;0.2361733;0.02093333;0.08850833;-5.677801;81.40325;0.3823237;0.3112239;0;0;0;0;0;0.04524488;-90.01585;-25.82885;-4.396151;268.7538;-0.04524488;-64.18701;1.574122E+020;-90.01585;-25.7836;-64.23225;205.7867;269.9737;0;0;-98.32238;-29.001;0;0.5881726;-58.22183;-19.07156;1
30.11.2013;22:30:00;-2.099;0;-8.52237;-12.71148;-7.631432;-8.52982;-12.76239;-7.647865;-8.518293;-12.6305;-7.615398;0.26902;0.031775;2.627023;0.3208067;0.03164;1.794688;0.3107966;0.03133667;1.304478;0.318605;0.029365;1.815315;0.323255;0.02893167;0.982495;0.2340783;0.02079833;0.103255;-5.342878;79.32559;0.3992792;0.3167306;0;0;0;0;0;0.01206614;-38.71833;-14.86965;-3.756971;269.393;-0.01206614;-23.84869;NAN;-38.71833;-14.85758;-23.86075;259.9102;283.7589;0;0;-56.16365;-18.914;0;0.3167345;-33.58194;-11.71665;1
30.11.2013;23:00:00;-1.311;0;-8.515944;-12.51344;-7.653655;-8.529871;-12.63054;-7.658539;-8.507055;-12.39826;-7.647828;0.2688533;0.03176333;2.622283;0.3206567;0.03162166;1.782955;0.310425;0.03131833;1.299285;0.318255;0.02925667;1.806052;0.3227483;0.028965;0.9724817;0.2325067;0.02065667;0.1209333;-4.929617;79.52995;0.403922;0.321239;0;0;0;0;0;0;-32.1162;-11.98536;-3.162453;269.9875;0;-20.13084;NAN;-32.1162;-11.98536;-20.13084;269.1555;289.2863;0;0;-33.87617;-12.76754;0;0;-30.64111;-11.08622;1
30.11.2013;23:30:00;-0.734;0;-8.497022;-12.28249;-7.663589;-8.507055;-12.38723;-7.668734;-8.484111;-12.18783;-7.657658;0.2687567;0.03172333;2.612197;0.3205617;0.03159166;1.772887;0.3099717;0.03126833;1.288302;0.318165;0.0292;1.804445;0.3223083;0.02887166;0.9669766;0.231525;0.02058833;0.1390317;-4.655434;78.06538;0.4181657;0.3264426;0;0;0;0;0;0;-29.57523;-11.22003;-2.939785;270.2102;0;-18.3552;NAN;-29.57523;-11.22003;-18.3552;272.6914;291.0466;0;0;-34.75628;-12.45154;0;0;-23.93389;-10.29687;1
01.12.2013;NA;-0.201;0;-8.459789;-12.09173;-7.654709;-8.484111;-12.18783;-7.668368;-8.439244;-12.00011;-7.646808;0.2687667;0.03168167;2.6084;0.3204483;0.031585;1.766077;0.3095933;0.031245;1.283655;0.317945;0.029165;1.792603;0.3218933;0.02883333;0.9569533;0.2307317;0.02054;0.1469467;-4.353663;78.45126;0.4250939;0.3334916;0;0;0;0;0;0;-24.88524;-10.93763;-2.484381;270.6656;0;-13.94761;NAN;-24.88524;-10.93763;-13.94761;279.4249;293.3725;0;0;-43.92702;-13.55376;0;0;-16.34767;-9.666394;1
01.12.2013;0:30:00;0.181;0;-8.421718;-11.90634;-7.637691;-8.43924;-11.98907;-7.646804;-8.405691;-11.83464;-7.625371;0.2687567;0.03173167;2.598108;0.3202983;0.03154667;1.762695;0.3091433;0.03123167;1.279693;0.3179216;0.02923833;1.788427;0.3217933;0.028845;0.95407;0.2301033;0.02046666;0.154085;-3.97747;79.29877;0.4412619;0.3499153;0;0;0;0;0;0;-34.44372;-11.79822;-2.300885;270.8491;0;-22.6455;NAN;-34.44372;-11.79822;-22.6455;270.6918;293.3373;0;0;-51.39507;-14.34173;0;0;-16.46527;-10.13903;1
01.12.2013;1:00:00;0.458;0;-8.383894;-11.81148;-7.614304;-8.405691;-11.83464;-7.625371;-8.360978;-11.79052;-7.603949;0.2686417;0.03174;2.592396;0.3203;0.03149333;1.75546;0.3087467;0.03116333;1.27894;0.31769;0.02914167;1.782475;0.32146;0.02873333;0.9480299;0.22946;0.020405;0.1435183;-3.75607;80.93295;0.4412595;0.3571243;0;0;0;0;0;0;-27.88701;-10.74229;-2.218791;270.9312;0;-17.14473;NAN;-27.88701;-10.74229;-17.14473;277.6187;294.7634;0;0;-39.69298;-12.97585;0;0;-22.11046;-9.456085;1
01.12.2013;1:30:00;0.628;0;-8.348449;-11.73788;-7.588913;-8.360978;-11.80155;-7.603949;-8.327367;-11.68011;-7.57175;0.2684766;0.03184666;2.590076;0.3200966;0.03143833;1.744623;0.3083216;0.03108833;1.270877;0.3176783;0.02913333;1.768058;0.3210967;0.02872;0.9478616;0.2288516;0.02036667;0.1549183;-3.67267;81.71606;0.4476601;0.3658102;0;0;0;0;0;0;-34.70124;-11.70183;-2.059319;271.0907;0;-22.99941;NAN;-34.70124;-11.70183;-22.99941;271.5243;294.5237;0;0;-59.62711;-15.70746;0;0;-27.16759;-10.03388;1
01.12.2013;2:00:00;0.393;0;-8.315134;-11.66339;-7.562177;-8.33854;-11.68011;-7.57175;-8.293551;-11.6469;-7.550073;0.2684866;0.03174;2.58015;0.3200233;0.03147167;1.741947;0.3079;0.031105;1.268453;0.3175133;0.029115;1.769233;0.320795;0.02869333;0.9461783;0.2282167;0.02034667;0.14761;-3.669265;83.0099;0.4374619;0.3631367;0;0;0;0;0;0.002262093;-78.52345;-17.91707;-2.300656;270.8493;-0.002262093;-60.60638;NAN;-78.52345;-17.91481;-60.60864;226.6135;287.2199;0;0;-89.55671;-21.64298;0;0.1357256;-55.452;-13.02825;1
01.12.2013;2:30:00;0.287;0;-8.28127;-11.73396;-7.535806;-8.293534;-11.76814;-7.550057;-8.271189;-11.67969;-7.518046;0.2684783;0.03171166;2.575073;0.31991;0.03152167;1.739908;0.307505;0.030955;1.266013;0.3174116;0.02908;1.757601;0.3204083;0.028675;0.9416583;0.2273183;0.02030833;0.14158;-3.658483;85.01875;0.4554604;0.3872268;0;0;0;0;0;0.01206441;-50.06488;-14.83491;-2.316315;270.8337;-0.01206441;-35.22997;NAN;-50.06488;-14.82284;-35.24204;255.0014;290.2314;0;0;-79.26473;-21.85307;0;0.1357244;-29.98935;-9.665929;1
01.12.2013;3:00:00;0.714;0;-8.255966;-11.74732;-7.512086;-8.271368;-11.77929;-7.518146;-8.237963;-11.65809;-7.50745;0.268295;0.03164833;2.568052;0.3197833;0.03141333;1.73256;0.3071833;0.03097;1.255997;0.3172167;0.02909833;1.752625;0.32007;0.02859833;0.9349549;0.2263833;0.02026167;0.13936;-3.283383;85.46138;0.4687557;0.4006051;0;0;0;0;0;0;-22.87356;-9.474321;-1.834866;271.3151;0;-13.39924;NAN;-22.87356;-9.474321;-13.39924;284.368;297.7672;0;0;-28.63696;-10.349;0;0;-18.58207;-8.090146;1
01.12.2013;3:30:00;1.159;0;-8.235085;-11.55833;-7.500469;-8.24916;-11.65809;-7.507526;-8.226418;-11.45904;-7.496463;0.2682083;0.031695;2.563516;0.3196433;0.03141167;1.733737;0.30674;0.030945;1.248143;0.3171533;0.02906833;1.746982;0.3197433;0.02854167;0.9342517;0.2258117;0.02017833;0.1434067;-2.979218;88.11716;0.4741793;0.4178333;0;0;0;0;0;0;-16.33854;-8.599631;-1.485985;271.664;0;-7.738912;NAN;-16.33854;-8.599631;-7.738912;292.4861;300.225;0;0;-19.87576;-9.350935;0;0;-11.76062;-7.617274;1
01.12.2013;4:00:00;1.586;0;-8.209945;-11.36724;-7.487125;-8.226418;-11.45904;-7.496463;-8.192059;-11.28144;-7.474289;0.2682183;0.03165833;2.55559;0.3194983;0.03144;1.723057;0.3063917;0.03090167;1.24333;0.3169817;0.02910167;1.740552;0.3194317;0.02853;0.9321233;0.2254767;0.020145;0.15663;-2.671684;88.77784;0.4932914;0.4379335;0;0;0;0;0;0;-13.15708;-8.642638;-1.065109;272.0849;0;-4.514438;NAN;-13.15708;-8.642638;-4.514438;297.5858;302.1003;0;0;-14.87674;-9.298;0;0;-12.05306;-7.616236;1
01.12.2013;4:30:00;1.947;0;-8.175133;-11.19954;-7.460229;-8.203235;-11.28144;-7.484997;-8.15783;-11.12609;-7.441526;0.2681966;0.03172;2.552045;0.3193316;0.031435;1.721825;0.3059233;0.030845;1.244405;0.3169;0.028955;1.731967;0.3190967;0.02853667;0.9251;0.2254583;0.02013666;0.16427;-2.250275;87.67923;0.5163025;0.4526901;0;0;0;0;0;0;-12.66203;-8.244444;-0.7832296;272.3668;0;-4.417587;NAN;-12.66203;-8.244444;-4.417587;299.3704;303.788;0;0;-13.40521;-8.719181;0;0;-11.40585;-7.773207;1
01.12.2013;5:00:00;2.331;0;-8.136599;-11.06567;-7.424769;-8.157767;-11.12601;-7.441468;-8.123693;-11.01499;-7.408846;0.2682117;0.03163667;2.54227;0.319085;0.03131166;1.709215;0.305585;0.03076166;1.237428;0.3167533;0.02895167;1.728583;0.3188567;0.02842;0.9252017;0.2257017;0.02016833;0.166255;-1.746021;86.79375;0.5282779;0.4585123;0;0;0;0;0;0;-12.95778;-8.529058;-0.3868823;272.7631;0;-4.428724;NAN;-12.95778;-8.529058;-4.428724;300.895;305.3237;0;0;-13.69721;-9.190692;0;0;-12.34554;-8.08789;1
01.12.2013;5:30:00;2.652;0;-8.104795;-10.94578;-7.390922;-8.123693;-11.00397;-7.408846;-8.090033;-10.88249;-7.376601;0.2681066;0.03168167;2.537721;0.3188883;0.03132;1.706163;0.3051267;0.03081167;1.23825;0.316615;0.02894166;1.72542;0.31862;0.02844667;0.9266783;0.2258517;0.02016667;0.1690833;-1.570788;87.30431;0.5343727;0.4665304;0;0;0;0;0;0;-13.38149;-9.014496;-0.1151255;273.0349;0;-4.366997;NAN;-13.38149;-9.014496;-4.366997;301.7237;306.0907;0;0;-14.10839;-9.715539;0;0;-12.58006;-8.350143;1
01.12.2013;6:00:00;2.887;0;-8.071955;-10.81228;-7.35143;-8.090033;-10.88249;-7.376601;-8.056493;-10.73914;-7.333761;0.2679533;0.03158833;2.533762;0.31884;0.03122333;1.70595;0.304785;0.03076;1.232548;0.3165817;0.02892333;1.719145;0.3183117;0.02844833;0.92264;0.2261283;0.02017167;0.17677;-1.345578;87.88293;0.5499132;0.4832799;0;0;0;0;0;0;-13.0424;-8.847249;0.05333633;273.2033;0;-4.195148;NAN;-13.0424;-8.847249;-4.195148;302.8412;307.0363;0;0;-13.93202;-9.45294;0;0;-12.46238;-8.297578;1
01.12.2013;6:30:00;3.122;0;-8.041221;-10.66324;-7.312348;-8.056493;-10.73914;-7.333761;-8.022971;-10.57375;-7.290936;0.267935;0.03166;2.52499;0.31871;0.03125;1.694993;0.304425;0.03067833;1.228482;0.31649;0.02901667;1.71877;0.31802;0.02841667;0.922855;0.2264067;0.020125;0.1803717;-1.093706;89.1423;0.5562532;0.4958569;0;0;0;0;0;0;-14.43069;-9.027551;0.2565272;273.4065;0;-5.403141;NAN;-14.43069;-9.027551;-5.403141;302.3937;307.7968;0;0;-17.8118;-9.76803;0;0;-12.52116;-8.297574;1
01.12.2013;7:00:00;3.314;0;-8.009748;-10.48738;-7.272913;-8.022971;-10.57375;-7.290936;-7.989449;-10.39734;-7.248111;0.26794;0.03162;2.523243;0.3186583;0.03121167;1.698803;0.3040583;0.03069333;1.228277;0.3165033;0.02901667;1.710557;0.31794;0.02835167;0.916865;0.2267067;0.02019;0.1874433;-0.9320322;88.18926;0.5691499;0.501929;0;0;0;0;0;0;-14.45616;-9.421422;0.4731885;273.6232;0;-5.034742;NAN;-14.45616;-9.421422;-5.034742;303.3738;308.4086;0;0;-19.22263;-10.24068;0;0;-12.87387;-8.665188;1
01.12.2013;7:30:00;3.526;0;-7.97846;-10.3027;-7.232943;-8.000623;-10.39734;-7.258817;-7.967086;-10.20988;-7.21598;0.26794;0.031625;2.517693;0.3187083;0.03122167;1.691878;0.3037567;0.03056167;1.2248;0.3163633;0.028995;1.705142;0.3179266;0.02838333;0.9207933;0.2270317;0.02019667;0.1950217;-0.5956345;87.37238;0.5823414;0.5088055;0;0;0;0;0;0;-13.54108;-9.458182;0.7378004;273.8878;0;-4.082897;NAN;-13.54108;-9.458182;-4.082897;305.5201;309.6031;0;0;-14.10835;-10.13564;0;0;-12.81509;-8.822737;1
01.12.2013;8:00:00;3.741;0;-7.947395;-10.11158;-7.190696;-7.967086;-10.20988;-7.21598;-7.933262;-10.01103;-7.172882;0.2678417;0.03153833;2.50998;0.3187083;0.03121;1.68184;0.3034183;0.03062833;1.22355;0.3163567;0.02894;1.705833;0.3177966;0.028365;0.9161583;0.2274483;0.02021833;0.19945;-0.4214802;87.67871;0.5890498;0.5164713;0;0;0;0;0;0;-13.7113;-9.711826;0.9382708;274.0883;0;-3.999469;NAN;-13.7113;-9.711826;-3.999469;306.285;310.2845;0;0;-14.46084;-10.45047;0;0;-12.87383;-9.03277;1
01.12.2013;8:30:00;3.87;0;-7.914971;-9.907297;-7.148946;-7.933262;-10.01103;-7.172882;-7.899236;-9.800925;-7.129602;0.2676833;0.03149166;2.502576;0.318495;0.03121167;1.684528;0.3031467;0.03058;1.220365;0.316135;0.028995;1.703203;0.317575;0.02833;0.9235066;0.2277016;0.02020833;0.1985033;-0.3324172;88.5977;0.5941311;0.5263864;0;0;0;0;0;0;-13.0993;-9.375265;0.9854505;274.1354;0;-3.724034;NAN;-13.0993;-9.375265;-3.724034;307.1173;310.8413;0;0;-13.81352;-9.924923;0;0;-12.28475;-8.979802;1
01.12.2013;9:00:00;3.956;0;-7.881809;-9.689905;-7.108292;-7.899168;-9.80084;-7.12954;-7.864813;-9.57933;-7.085967;0.2676816;0.03155;2.50332;0.318475;0.03116833;1.678297;0.30286;0.03049;1.216735;0.3160883;0.02897167;1.697248;0.317515;0.02832;0.9259066;0.2279317;0.02027;0.2001633;-0.3029191;90.19743;0.5958345;0.5374274;0;0;0;0;0;0;-12.64351;-9.369986;1.083654;274.2336;0;-3.27352;NAN;-12.64351;-9.369986;-3.27352;308.0322;311.3057;0;0;-13.16562;-10.02864;0;0;-11.98993;-8.716334;1
01.12.2013;9:30:00;4.021;0;-7.848004;-9.460544;-7.066485;-7.864813;-9.568308;-7.085967;-7.830873;-9.347332;-7.042769;0.2676816;0.03155833;2.496495;0.3182016;0.03111167;1.670195;0.3026983;0.03053333;1.220312;0.3160967;0.02897833;1.695097;0.3173966;0.02827833;0.9218233;0.2280867;0.020195;0.2076283;-0.2293308;90.26487;0.6026823;0.5440104;0.3557217;0;1.362324;0.6402991;0.002767748;0.006782402;-12.9118;-9.43745;1.174083;274.3241;-0.004014654;-3.474355;INF;-12.90904;-9.430667;-3.478369;308.1871;311.6615;0;0;-14.04592;-10.13294;0.1660649;0.1808639;-12.16571;-8.610679;1
01.12.2013;10:00:00;4.15;0;-7.817973;-9.242736;-7.026666;-7.830873;-9.347332;-7.042769;-7.797342;-9.137877;-7.010612;0.2676883;0.03147;2.491948;0.318115;0.03104167;1.669815;0.3024667;0.030455;1.214997;0.3159283;0.02893833;1.696283;0.3172733;0.02830833;0.92542;0.2283517;0.0202;0.21272;-0.07530041;90.4343;0.6026655;0.5450164;4.578891;1.665057;11.35267;8.242005;1.730524;1.455945;-14.17199;-9.72067;1.331001;274.481;0.2745788;-4.451319;0.8888966;-12.44146;-8.264724;-4.17674;307.6622;312.1136;0.2075805;0.2260792;-16.45509;-10.55279;6.351966;5.064177;-11.28358;-6.142714;0.9833333
01.12.2013;10:30:00;4.213;0;-7.778533;-9.007803;-6.978885;-7.808518;-9.12686;-7.010648;-7.752618;-8.873284;-6.946387;0.267525;0.031525;2.488097;0.31794;0.03101833;1.670143;0.30225;0.03048667;1.213757;0.315815;0.02897;1.685227;0.3172683;0.02831833;0.9243267;0.2286517;0.02025333;0.212495;-0.03046182;89.99093;0.6026452;0.542326;22.10362;10.14172;38.59888;39.78652;11.92272;9.603835;-19.31526;-7.983772;0.9354098;274.0854;2.318886;-11.33148;0.8036891;-7.392534;1.620064;-9.012598;300.6686;312.0001;5.480131;4.385939;-50.36445;-11.65534;20.8825;17.3628;-8.345152;-4.46266;0.7
01.12.2013;11:00:00;4.213;0;-7.750289;-8.752479;-6.941129;-7.774946;-8.884293;-6.967781;-7.730123;-8.60857;-6.914141;0.2674083;0.03152;2.480955;0.3179433;0.03101833;1.665207;0.3019816;0.030445;1.215598;0.315815;0.02895833;1.6893;0.3171683;0.02821833;0.9270516;0.228965;0.020255;0.21609;0.07246996;86.58766;0.6210864;0.5377842;67.47141;34.73886;122.6815;121.4485;41.2759;32.70249;-38.9776;-7.866391;0.328629;273.4786;8.573417;-31.11121;0.7992496;2.298303;24.8361;-22.53779;278.1822;309.2934;17.85181;15.05674;-54.12476;-11.55032;81.24503;62.62241;-19.9811;-5.512555;0.1666667
