file_info,,,,,,,corrected_fluxes_and_quality_flags,,,,,,,,,,storage_fluxes,,,,vertical_advection_fluxes,,gas_densities_concentrations_and_timelags,,,,,,,,,,air_properties,,,,,,,,,,,,,,unrotated_wind,,,rotated_wind,,,,,,rotation_angles_for_tilt_correction,,,turbulence,,,,,,footprint,,,,,,,,uncorrected_fluxes,,,,,,,,,,statistical_flags,,,,,,,,,,,,spikes,,,,,,diagnostic_flags_LI-7200,,,,,,,,,RSSI_LI-7200,variances,,,,,,covariances,,,custom_variables,,,,,,,
filename,date,time,DOY,daytime,file_records,used_records,Tau,qc_Tau,H,qc_H,LE,qc_LE,co2_flux,qc_co2_flux,h2o_flux,qc_h2o_flux,H_strg,LE_strg,co2_strg,h2o_strg,co2_v-adv,h2o_v-adv,co2_molar_density,co2_mole_fraction,co2_mixing_ratio,co2_time_lag,co2_def_timelag,h2o_molar_density,h2o_mole_fraction,h2o_mixing_ratio,h2o_time_lag,h2o_def_timelag,sonic_temperature,air_temperature,air_pressure,air_density,air_heat_capacity,air_molar_volume,ET,water_vapor_density,e,es,specific_humidity,RH,VPD,Tdew,u_unrot,v_unrot,w_unrot,u_rot,v_rot,w_rot,wind_speed,max_wind_speed,wind_dir,yaw,pitch,roll,u*,TKE,L,(z-d)/L,bowen_ratio,T*,model,x_peak,x_offset,x_10%,x_30%,x_50%,x_70%,x_90%,un_Tau,Tau_scf,un_H,H_scf,un_LE,LE_scf,un_co2_flux,co2_scf,un_h2o_flux,h2o_scf,spikes_hf,amplitude_resolution_hf,drop_out_hf,absolute_limits_hf,skewness_kurtosis_hf,skewness_kurtosis_sf,discontinuities_hf,discontinuities_sf,timelag_hf,timelag_sf,attack_angle_hf,non_steady_wind_hf,u_spikes,v_spikes,w_spikes,ts_spikes,co2_spikes,h2o_spikes,head_detect_LI-7200,t_out_LI-7200,t_in_LI-7200,aux_in_LI-7200,delta_p_LI-7200,chopper_LI-7200,detector_LI-7200,pll_LI-7200,sync_LI-7200,mean_value_RSSI_LI-7200,u_var,v_var,w_var,ts_var,co2_var,h2o_var,w/ts_cov,w/co2_cov,w/h2o_cov,co2_mean,h2o_mean,co2_mean,h2o_mean,co2_signal_strength_7200_mean,h2o_signal_strength_7200_mean,flowrate_mean
2023-05-19T073000_AIU-1095.ghg,2023-05-19,08:00,139.3332,1,36000,36000,-0.193942,0,229.852,0,-9999,-9999,-9999,-9999,-9999,-9999,0.834552,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,0,285.834,285.834,97638.4,1.19005,1005.38,0.243391E-01,-9999,-9999,-9999,1462.67,-9999,-9999,-9999,-9999,-1.21559,2.37914,0.895580E-01,2.67320,0.507803E-13,0.107147E-13,2.67320,7.76452,61.4746,117.064,1.91989,-9999,0.403696,1.58824,-24.5041,-0.105288,-9999,-0.475882,0,42.2513,-6.41180,14.5035,36.1158,55.0789,77.2489,115.733,-0.192345,1.00830,226.441,1.01506,-9999,-9999,-9999,-9999,-9999,-9999,800000099,800001199,800000099,800001199,800001199,800011199,899999999,899999999,89999,89999,89,89,18,8,1,76,0,0,0,0,0,0,0,0,0,34629,0,48,1.71874,1.16159,0.296149,0.772262,-9999,-9999,0.189261,-9999,-9999,-0.270648E+08,4469.64,-0.669516E+09,142.431,39.6776,56.8294,0.00000
2023-05-19T080000_AIU-1095.ghg,2023-05-19,08:30,139.3541,1,36000,36000,-0.447106,0,221.589,0,-9999,-9999,-9999,-9999,-9999,-9999,1.22811,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,0,286.536,286.536,99100.6,1.20491,1005.40,0.240388E-01,-9999,-9999,-9999,1531.35,-9999,-9999,-9999,-9999,-0.890187,1.22267,0.121755,1.51729,-0.474512E-13,-0.665086E-13,1.51729,7.89748,47.5372,126.057,4.60266,-9999,0.609156,2.07150,-88.2627,-0.292309E-01,-9999,-0.300281,0,52.8664,-8.02269,18.1473,45.1894,68.9168,96.6567,144.809,-0.442731,1.00988,218.412,1.01454,-9999,-9999,-9999,-9999,-9999,-9999,800000099,800001199,800000099,800000099,800001199,800011199,899999999,899999999,89999,89999,89,89,45,7,4,78,0,0,0,0,0,0,0,0,0,36000,0,49,1.96315,1.79482,0.385042,0.913830,-9999,-9999,0.180296,-9999,-9999,-36298.6,4373.40,-896407.,141.605,40.6190,57.7695,0.00000
2023-05-19T083000_AIU-1095.ghg,2023-05-19,09:00,139.3749,1,36000,36000,-0.343540,0,284.423,0,-9999,-9999,-9999,-9999,-9999,-9999,1.26309,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,0,287.271,287.271,97604.9,1.18369,1005.41,0.244698E-01,-9999,-9999,-9999,1606.28,-9999,-9999,-9999,-9999,-0.656469,1.68628,0.376673E-01,1.80995,-0.151143E-12,0.183022E-13,1.80995,7.03784,64.4638,111.271,1.19248,-9999,0.538728,2.08963,-47.0519,-0.548331E-01,-9999,-0.443622,0,55.1739,-8.37285,18.9394,47.1618,71.9248,100.875,151.130,-0.340424,1.00915,280.384,1.01440,-9999,-9999,-9999,-9999,-9999,-9999,800000099,800001199,800000099,800001199,800001199,800011199,899999999,899999999,89999,89999,89,89,11,3,4,54,0,0,0,0,0,0,0,0,0,33259,0,56,2.39461,1.51400,0.270649,1.15070,-9999,-9999,0.235598,-9999,-9999,-89957.8,3035.83,-0.223713E+07,92.3950,48.5579,66.3409,0.00000
2023-05-19T090000_AIU-1095.ghg,2023-05-19,09:30,139.3957,1,36000,36000,-0.342537,0,193.384,0,104.638,1,5.29928,1,2.35339,1,-0.548461,-9999,-9999,-9999,0.365017E-09,0.701526E-11,15.9782,397.955,401.022,0.550000,0,307.084,7.64827,7.70722,0.200000,0,287.650,286.953,97635.5,1.18196,1009.53,0.244943E-01,0.152499,0.562668E-02,745.130,1573.27,0.476047E-02,47.3619,828.140,275.914,-0.635657,1.36784,0.411631E-01,1.50889,0.354798E-12,0.228447E-13,1.50889,14.4422,57.4747,114.925,1.56324,-9999,0.538334,2.45909,-69.1492,-0.373106E-01,1.84812,-0.301056,0,54.7220,-8.30428,18.7843,46.7755,71.3357,100.049,149.892,-0.339176,1.00991,196.933,1.01455,97.3680,1.07467,4.93108,1.07467,2.18987,1.07467,800000099,800000099,800000099,800001199,800001199,801011199,899999999,899999999,89999,89999,89,89,26,12,3,86,339,321,0,0,0,0,0,0,0,2391,0,99,2.91224,1.73007,0.275868,0.908371,37.8946,0.571270,0.165043,0.121712,0.540519E-01,15.9585,307.184,397.910,7.66466,101.967,122.962,0.00000
2023-05-19T093000_AIU-1095.ghg,2023-05-19,10:00,139.4165,1,36000,36000,-0.101537,1,164.881,0,41.0237,0,3.68580,0,0.922803,0,0.297879,-0.329545,-0.448408E-01,-0.741291E-02,0.245570E-09,0.465088E-11,15.9826,397.194,400.204,0.500000E-01,0,302.697,7.52249,7.57951,0.150000,0,287.811,287.126,97631.9,1.18126,1009.47,0.245090E-01,0.597976E-01,0.553083E-02,732.878,1591.05,0.468215E-02,46.0627,858.168,275.680,-0.591291,2.02745,0.322415E-02,2.11192,0.805016E-13,0.153648E-13,2.11192,8.60031,74.7906,106.259,0.874704E-01,-9999,0.293183,1.37781,-13.1003,-0.196942,4.01916,-0.471621,0,39.3058,-5.96480,13.4924,33.5980,51.2390,71.8635,107.665,-0.100662,1.00869,165.197,1.01449,37.9127,1.08206,3.40629,1.08206,0.852823,1.08206,800000099,800000099,800000099,800000099,800001099,800011099,899999999,899999999,89999,89999,89,89,30,24,5,90,29,21,0,0,0,0,0,0,0,0,0,100,1.73427,0.834217,0.187128,0.513238,1.04260,0.156438E-01,0.138537,0.841164E-01,0.210599E-01,15.9655,302.370,397.193,7.52244,102.516,123.494,0.00000
2023-05-19T100000_AIU-1095.ghg,2023-05-19,10:30,139.4374,1,36000,36000,-0.514630,1,163.544,1,40.0828,1,6.05650,1,0.901960,1,0.639821,-0.126403,0.987341E-02,-0.284437E-02,-0.890854E-10,-0.167565E-11,15.9793,397.361,400.354,0.150000,0,300.562,7.47417,7.53046,0.150000,0,288.180,287.498,97638.2,1.17983,1009.45,0.245388E-01,0.584470E-01,0.548863E-02,728.229,1629.86,0.465206E-02,44.6804,901.634,275.591,-0.796419,0.850077,0.164712,1.17645,0.141564E-13,-0.557506E-14,1.17645,7.69755,39.9077,133.133,8.04826,-9999,0.660447,1.95005,-150.985,-0.170878E-01,4.08015,-0.207919,0,63.1226,-9.57910,21.6680,53.9563,82.2867,115.408,172.903,-0.508866,1.01133,163.740,1.01516,37.4050,1.07159,5.65188,1.07159,0.841703,1.07159,800000099,800000099,800000099,800000099,800001099,800011099,899999999,899999999,89999,89999,89,89,20,3,2,56,58,11,0,0,0,0,0,0,0,0,0,100,1.71529,1.89426,0.290546,0.560643,2.82912,0.417128E-01,0.137484,0.139733,0.208096E-01,15.9621,300.237,397.361,7.47412,102.531,123.511,0.00000
2023-05-19T103000_AIU-1095.ghg,2023-05-19,11:00,139.4582,1,36000,36000,-0.433615,0,158.846,0,9.26287,2,6.74767,1,0.208474,2,0.315926,-1.42720,0.997664E-01,-0.321210E-01,0.539128E-10,0.936005E-12,16.0236,399.057,401.841,0.300000,0,278.193,6.92821,6.97655,0.200000,0,288.314,287.681,97634.8,1.17928,1009.15,0.245511E-01,0.135091E-01,0.508516E-02,675.128,1649.37,0.431210E-02,40.9324,974.245,274.532,-0.662956,0.217786,0.138002,0.711327,0.122071E-12,0.336459E-14,0.711327,7.04963,10.4536,161.814,11.1867,-9999,0.606380,2.07623,-120.299,-0.214465E-01,17.1487,-0.220120,0,55.2196,-8.37979,18.9551,47.2009,71.9844,100.959,151.255,-0.426893,1.01575,156.941,1.01776,8.65641,1.07006,6.30588,1.07006,0.194825,1.07006,800000099,800000099,800000099,800001199,800001199,800101199,899999999,899999999,89999,89999,89,89,25,1,6,37,152,171,0,0,0,0,0,0,0,0,0,100,1.14674,2.66354,0.342182,0.567639,3.12755,0.535043E-01,0.131875,0.155895,0.481647E-02,16.0060,277.907,399.053,6.92853,102.547,123.527,0.00000
2023-05-19T110000_AIU-1095.ghg,2023-05-19,11:30,139.4790,1,36000,36000,-0.393126,0,222.448,0,48.4923,0,4.87541,0,1.09153,0,0.229464,-0.709520,-0.343809E-01,-0.159708E-01,-0.730939E-10,-0.122107E-11,15.9778,398.473,401.143,0.650000,0,266.917,6.65670,6.70131,0.200000,0,288.423,287.815,97651.1,1.17905,1009.01,0.245563E-01,0.707309E-01,0.488485E-02,648.835,1663.67,0.414305E-02,39.0002,1014.84,273.980,-0.699547,0.435795,0.116453,0.832373,0.287722E-12,-0.457473E-14,0.832373,6.48540,25.6751,148.078,8.04232,-9999,0.577431,1.62301,-74.1841,-0.347784E-01,4.58730,-0.323819,0,55.4612,-8.41646,19.0380,47.4074,72.2993,101.401,151.917,-0.387653,1.01412,221.982,1.01675,45.3218,1.06995,4.55665,1.06995,1.02016,1.06995,800000099,800000099,800000099,800000099,800001099,800011099,899999999,899999999,89999,89999,89,89,26,24,1,67,32,22,0,0,0,0,0,0,0,0,0,100,1.19698,1.74212,0.306922,0.618482,2.21643,0.379881E-01,0.186591,0.112643,0.252189E-01,15.9601,266.625,398.472,6.65670,102.583,123.566,0.00000
2023-05-19T113000_AIU-1095.ghg,2023-05-19,12:00,139.4999,1,36000,36000,-0.373123,1,164.224,0,36.4320,0,1.15142,0,0.819976,0,-0.178039,0.201200,0.120207E-01,0.452843E-02,-0.264700E-09,-0.447079E-11,16.0127,398.677,401.380,0.100000,0,270.455,6.73366,6.77931,0.200000,0,288.326,287.711,97649.3,1.17942,1009.05,0.245485E-01,0.531344E-01,0.494289E-02,656.308,1652.58,0.419097E-02,39.7142,996.269,274.139,-0.579493,0.120698,0.183241,0.619643,-0.175252E-12,-0.165306E-13,0.619643,7.11995,358.131,168.235,17.2007,-9999,0.562461,1.61386,-92.8711,-0.277804E-01,4.50768,-0.245337,0,53.0615,-8.05229,18.2143,45.3562,69.1710,97.0133,145.344,-0.366745,1.01739,163.591,1.01880,34.0316,1.07053,1.07555,1.07053,0.765951,1.07053,800000099,800000099,800000099,800000099,800000099,800010099,899999999,899999999,89999,89999,89,89,14,1,0,65,37,12,0,0,0,0,0,0,0,0,0,100,0.903294,1.99915,0.325266,0.435099,3.10435,0.211653E-01,0.137461,0.265819E-01,0.189302E-01,15.9954,270.161,398.677,6.73366,102.556,123.536,0.00000
2023-05-19T120000_AIU-1095.ghg,2023-05-19,12:30,139.5207,1,36000,36000,-0.381821,0,123.932,0,32.8819,0,1.70277,1,0.740189,0,0.276690,0.672794E-01,0.402337E-01,0.151449E-02,-0.371951E-09,-0.629549E-11,16.0489,399.361,402.079,0.100000,0,271.636,6.75942,6.80542,0.500000,0,288.490,287.873,97630.4,1.17852,1009.07,0.245672E-01,0.479642E-01,0.495802E-02,658.686,1669.85,0.420700E-02,39.4458,1011.17,274.189,-0.472429,0.164282,0.124911,0.515539,0.143306E-12,-0.231762E-13,0.515539,6.65512,21.2016,160.825,14.0218,-9999,0.569197,1.72095,-127.522,-0.202318E-01,3.76901,-0.183091,0,56.9683,-8.64515,19.5554,48.6956,74.2639,104.156,156.045,-0.374360,1.01993,123.563,1.02043,30.6824,1.07168,1.58887,1.07168,0.690678,1.07168,800001199,800000099,800000099,800001199,800001199,810111199,899999999,899999999,89999,89999,89,89,27,12,5,58,811,791,0,0,0,0,0,0,0,2058,0,98,1.13772,2.02529,0.278897,0.379832,170.913,1.67218,0.103904,0.392993E-01,0.170833E-01,16.0268,274.244,399.163,6.85370,100.226,121.175,0.00000
2023-05-19T123000_AIU-1095.ghg,2023-05-19,13:00,139.5415,1,36000,36000,-0.208214,0,128.753,0,-9999,-9999,-9999,-9999,-9999,-9999,1.00389,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,0,288.459,288.459,97607.7,1.17885,1005.44,0.245703E-01,-9999,-9999,-9999,1734.23,-9999,-9999,-9999,-9999,-0.504080,1.21172,0.642672E-01,1.31396,0.367581E-13,0.598889E-15,1.31396,7.33775,64.8366,112.588,2.80352,-9999,0.420268,1.46822,-49.3485,-0.522812E-01,-9999,-0.258475,0,54.6970,-8.30047,18.7757,46.7541,71.3030,100.003,149.823,-0.206022,1.01064,126.871,1.01484,-9999,-9999,-9999,-9999,-9999,-9999,800000099,800001199,800000099,800001199,800001099,800011199,899999999,899999999,89999,89999,89,89,20,2,8,49,158,142,0,0,0,0,0,0,0,31723,0,61,1.95104,0.817062,0.168324,0.330210,-9999,-9999,0.107041,-9999,-9999,-5706.12,2343.12,-141041.,75.3058,54.6972,72.9046,0.00000
2023-05-19T130000_AIU-1095.ghg,2023-05-19,13:30,139.5624,1,36000,36000,-0.284134,1,109.234,1,-9999,-9999,-9999,-9999,-9999,-9999,0.175200,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,0,288.560,288.560,99100.6,1.19646,1005.44,0.242086E-01,-9999,-9999,-9999,1745.50,-9999,-9999,-9999,-9999,-0.431992,0.685411,0.909667E-01,0.815280,0.590379E-13,-0.174008E-14,0.815280,6.30804,58.1754,122.222,6.40625,-9999,0.487318,1.18972,-91.6727,-0.281436E-01,-9999,-0.186333,0,58.0794,-8.81378,19.9368,49.6454,75.7124,106.188,159.089,-0.280122,1.01432,107.421,1.01687,-9999,-9999,-9999,-9999,-9999,-9999,800000099,800001199,800000099,800000099,800001199,800111199,899999999,899999999,89999,89999,89,89,20,3,3,68,0,0,0,0,0,0,0,0,0,36000,0,49,1.44085,0.743809,0.194792,0.255123,-9999,-9999,0.892969E-01,-9999,-9999,-14306.2,3802.96,-354270.,120.520,40.4425,57.5717,0.00000
2023-05-19T133000_AIU-1095.ghg,2023-05-19,14:00,139.5832,1,36000,36000,-0.297352,1,117.961,1,-9999,-9999,-9999,-9999,-9999,-9999,0.468619,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,0,288.830,288.830,99100.6,1.19534,1005.45,0.242312E-01,-9999,-9999,-9999,1775.96,-9999,-9999,-9999,-9999,-0.307033,1.24515,0.360637E-01,1.28295,0.519113E-13,0.233689E-13,1.28295,6.25873,75.2612,103.852,1.61079,-9999,0.498757,1.40218,-91.0109,-0.283483E-01,-9999,-0.196787,0,59.6181,-9.04728,20.4650,50.9607,77.7183,109.001,163.303,-0.294180,1.01078,116.229,1.01490,-9999,-9999,-9999,-9999,-9999,-9999,800000099,800001199,800000099,800000099,800001199,800011199,899999999,899999999,89999,89999,89,89,1,1,0,55,0,0,0,0,0,0,0,0,0,36000,0,49,1.61983,0.993394,0.191132,0.325989,-9999,-9999,0.967081E-01,-9999,-9999,-108317.,3925.47,-0.272245E+07,112.938,40.7240,57.9807,0.00000
2023-05-19T140000_AIU-1095.ghg,2023-05-19,14:30,139.6040,1,36000,36000,-0.124026,0,59.8941,0,-9999,-9999,-9999,-9999,-9999,-9999,-0.306546E-02,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,0,288.828,288.828,97559.7,1.17676,1005.45,0.246138E-01,-9999,-9999,-9999,1775.76,-9999,-9999,-9999,-9999,-0.703374,2.00408,0.237312E-01,2.12406,0.269782E-13,0.180859E-13,2.12406,7.36858,68.4659,109.340,0.640154,-9999,0.324647,1.23212,-48.8827,-0.527794E-01,-9999,-0.155928,0,42.9694,-6.52077,14.7500,36.7296,56.0150,78.5618,117.700,-0.122959,1.00868,59.0379,1.01450,-9999,-9999,-9999,-9999,-9999,-9999,800000099,800001199,800000099,800001199,800000199,800011199,899999999,899999999,89999,89999,89,89,13,2,3,59,0,0,0,0,0,0,0,0,0,29143,0,49,1.35927,0.921348,0.183623,0.189200,-9999,-9999,0.498980E-01,-9999,-9999,-8127.76,4050.42,-198415.,128.295,40.7872,57.9223,0.00000
2023-05-19T143000_AIU-1095.ghg,2023-05-19,15:00,139.6249,1,36000,36000,-0.148418,1,38.2117,0,-9999,-9999,-9999,-9999,-9999,-9999,-0.736052,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,0,288.398,288.398,97569.3,1.17863,1005.44,0.245747E-01,-9999,-9999,-9999,1727.45,-9999,-9999,-9999,-9999,-0.974571,2.10027,0.617246E-01,2.31619,0.742257E-14,0.826111E-15,2.31619,7.93924,63.8526,114.892,1.52707,-9999,0.354857,1.56032,-100.068,-0.257825E-01,-9999,-0.908676E-01,0,41.4606,-6.29181,14.2321,35.4399,54.0481,75.8032,113.567,-0.147168,1.00849,37.6599,1.01465,-9999,-9999,-9999,-9999,-9999,-9999,800000099,800001199,800000099,800001199,800001199,800001199,899999999,899999999,89999,89999,89,89,29,5,2,64,0,0,0,0,0,0,0,0,0,34627,0,48,1.88506,0.995696,0.239894,0.564460E-01,-9999,-9999,0.317794E-01,-9999,-9999,-31868.9,4127.25,-823810.,133.133,39.7516,56.7812,0.00000
2023-05-19T150000_AIU-1095.ghg,2023-05-19,15:30,139.6457,1,36000,36000,-0.140412,1,16.3315,1,-9999,-9999,-9999,-9999,-9999,-9999,-0.747952,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,0,287.962,287.962,97618.7,1.18102,1005.43,0.245252E-01,-9999,-9999,-9999,1679.64,-9999,-9999,-9999,-9999,-0.973887,2.23123,0.479040E-01,2.43498,-0.478829E-14,-0.522204E-14,2.43498,9.69266,64.2969,113.580,1.12727,-9999,0.344806,1.70535,-214.872,-0.120071E-01,-9999,-0.398882E-01,0,41.2439,-6.25892,14.1577,35.2547,53.7656,75.4070,112.973,-0.139241,1.00841,16.0938,1.01477,-9999,-9999,-9999,-9999,-9999,-9999,800000099,800001199,800000099,800001199,800001199,800001199,899999999,899999999,89999,89999,89,89,11,2,4,21,0,0,0,0,0,0,0,0,0,33258,0,47,2.31253,0.868691,0.229483,0.269985E-01,-9999,-9999,0.135535E-01,-9999,-9999,-2242.38,4333.18,-49063.6,134.625,38.3364,55.3409,0.00000
2023-05-19T153000_AIU-1095.ghg,2023-05-19,16:00,139.6665,1,36000,36000,-0.215624,0,11.2368,1,-9999,-9999,-9999,-9999,-9999,-9999,-1.15291,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,0,287.301,287.301,99100.6,1.20170,1005.41,0.241030E-01,-9999,-9999,-9999,1609.42,-9999,-9999,-9999,-9999,-1.17557,2.02665,0.986861E-01,2.34500,-0.176907E-12,0.113319E-13,2.34500,9.26668,56.2644,120.116,2.41193,-9999,0.423595,1.87216,-585.269,-0.440823E-02,-9999,-0.219559E-01,0,44.6855,-6.78120,15.3391,38.1965,58.2521,81.6994,122.401,-0.213813,1.00847,11.0743,1.01468,-9999,-9999,-9999,-9999,-9999,-9999,800000099,800001199,800000099,800000099,800001199,800001199,899999999,899999999,89999,89999,89,89,34,7,6,44,0,0,0,0,0,0,0,0,0,36000,0,46,2.08043,1.38042,0.283456,0.230509E-01,-9999,-9999,0.916587E-02,-9999,-9999,-4024.62,4460.54,-92981.7,133.922,37.6871,54.5265,0.00000
