Year,datetime,Date,HourInt,NEE,GPP,Reco,LE,H,Tair,VPD,RH,WUE,PPFD,Rg,Phase,Phase_lab
2023,2023-08-02T18:30:00Z,2023-08-02,18,0.2129752,-1.5099779191202167,1.7229531191202165,33.6074,20.7818,24.315,12.8515,NA,NA,298.246,192.963,Flowering,Цветение
2023,2023-08-02T19:00:00Z,2023-08-02,19,0.6298121025641026,-1.0414360333994332,1.6712481359635367,10.5177,-14.9244,23.715,11.1138,NA,NA,105.693,48.9104,Flowering,Цветение
2023,2023-08-02T19:30:00Z,2023-08-02,19,1.070587875,-0.5393978511899498,1.6099857261899533,-0.0566635,-15.122,22.99,8.96047,NA,NA,79.734,37.8228,Flowering,Цветение
2023,2023-08-02T20:00:00Z,2023-08-02,20,1.7985898119047634,0.21892082789825068,1.57966898400651,-2.53576,-13.6129,22.634,8.10443,NA,NA,51.1822,22.7435,Flowering,Цветение
2023,2023-08-02T20:30:00Z,2023-08-02,20,3.694514198198197,2.1558388059206566,1.5386753922775467,-2.55031,-20.7694,22.1420000000001,7.85461,NA,NA,22.0369,8.91393,Flowering,Цветение
2023,2023-08-02T21:00:00Z,2023-08-02,21,2.1176298117422068,0.672857603647792,1.4447722080944168,0.222422,-0.485385,20.972,6.15407,NA,NA,3.87584,0.0228231,Flowering,Цветение
2023,2023-08-02T21:30:00Z,2023-08-02,21,3.6477834883720934,2.241153011940653,1.4066304764314401,2.73189,-9.09313,20.495,5.46511,NA,NA,0.302618,0,Flowering,Цветение
2023,2023-08-02T22:00:00Z,2023-08-02,22,1.64631444548571,0.27100196849314134,1.3753124769925666,0.633913,-4.77993,20.101,5.06429,NA,NA,0.12105,0,Flowering,Цветение
2023,2023-08-02T22:30:00Z,2023-08-02,22,1.4178516871864633,0.09022907001616283,1.3276226171703034,3.60714,4.18684,19.485,4.03231,NA,NA,0.137459,0,Flowering,Цветение
2023,2023-08-02T23:00:00Z,2023-08-02,23,1.3456294357992167,0.03571838733762684,1.3099110484615932,1.35169,4.16875,19.2620000000001,3.66694,NA,NA,0.134956,0,Flowering,Цветение
2023,2023-08-02T23:30:00Z,2023-08-02,23,1.3412703240740733,0.022294269440599458,1.3189760546334732,-7.68992,-4.1185,19.397,3.43465,NA,NA,0.143792,0,Flowering,Цветение
2023,2023-08-03T00:00:00Z,2023-08-03,0,1.2759162565800868,-0.043457224193512334,1.3193734807736,0.0594724,-5.43626,19.416,3.0114,NA,NA,0.14127,0,Flowering,Цветение
2023,2023-08-03T00:30:00Z,2023-08-03,0,1.3245326416531533,0.0108128731546836,1.31371976849847,1.82569,-3.52515,19.354,2.5536,NA,NA,0.132441,0,Flowering,Цветение
2023,2023-08-03T01:00:00Z,2023-08-03,1,1.2376860454545433,-0.03982326613809901,1.2775093115926435,3.70295,-1.09355,18.879,2.2007,NA,NA,0.123612,0,Flowering,Цветение
2023,2023-08-03T01:30:00Z,2023-08-03,1,1.4463542679562866,0.19006557142024721,1.2562886965360396,-0.303737,-5.15169,18.603,1.86848,NA,NA,0.0946007,0,Flowering,Цветение
2023,2023-08-03T02:00:00Z,2023-08-03,2,3.49166,2.22904526896526,1.26261473103474,-8.70216,-2.7488,18.703,1.6574,NA,NA,0.107214,0,Flowering,Цветение
2023,2023-08-03T02:30:00Z,2023-08-03,2,-0.28301188461538335,-1.524542804897567,1.2415309202821834,2.86937,-1.2183,18.427,1.4934,NA,NA,0.117305,0,Flowering,Цветение
2023,2023-08-03T03:00:00Z,2023-08-03,3,-4.71421,-5.946881480146207,1.232671480146207,-1.84663,-1.3029,18.318,1.32158,NA,NA,0.0958621,0,Flowering,Цветение
2023,2023-08-03T03:30:00Z,2023-08-03,3,1.2723773460243466,0.06739630806601898,1.2049810379583243,36.0547,32.8972,17.946,1.2182,NA,NA,0.0971234,0,Flowering,Цветение
2023,2023-08-03T04:00:00Z,2023-08-03,4,-5.86108,-7.03522994739301,1.1741499473930093,9.59806,12.5642,17.525,1.06009,NA,NA,0.116044,0,Flowering,Цветение
2023,2023-08-03T04:30:00Z,2023-08-03,4,-1.4689546666666669,-2.654766699639349,1.1858120329726847,4.62265,3.77415,17.703,0.970572,NA,NA,0.96497,0.0034597,Flowering,Цветение
2023,2023-08-03T05:00:00Z,2023-08-03,5,2.65270253763441,1.4839151429457336,1.1687873946886715,-0.369096,-1.77715,17.475,0.87219,NA,NA,10.054,3.73048,Flowering,Цветение
2023,2023-08-03T05:30:00Z,2023-08-03,5,7.507348260869567,6.319360482656774,1.1879877782127914,-5.98165,-7.17344,17.76,0.811338,NA,NA,36.9944,23.6825,Flowering,Цветение
2023,2023-08-03T06:00:00Z,2023-08-03,6,0.6689078725490196,-0.5505811303015986,1.2194890028506173,2.27023,-2.99483,18.215,0.791401,NA,NA,85.6301,49.9377,Flowering,Цветение
2023,2023-08-03T06:30:00Z,2023-08-03,6,2.923521754545455,1.6260409456970026,1.2974808088484533,14.52,-0.0549451,19.3,0.904886,NA,NA,216.712,156.9,Flowering,Цветение
2023,2023-08-03T07:00:00Z,2023-08-03,7,0.213056,-1.149310120630122,1.3623661206301234,0.639373,1.46238,20.183,2.0384,NA,NA,231.273,148.176,Flowering,Цветение
2023,2023-08-03T07:30:00Z,2023-08-03,7,-0.806019,-2.2468702327567867,1.4408512327567866,2.33402,0.0788706,21.224,4.6618,NA,NA,249.816,144.075,Flowering,Цветение
2023,2023-08-03T08:00:00Z,2023-08-03,8,-3.01812,-4.558835846463687,1.5407158464636868,18.3939,30.6846,22.51,7.10891,NA,NA,443.241,272.45,Flowering,Цветение
2023,2023-08-03T08:30:00Z,2023-08-03,8,-3.4859,-5.117949794385473,1.6320497943854733,44.3735,57.2659,23.657,9.83091,NA,NA,542.906,334.251,Flowering,Цветение
2023,2023-08-03T09:00:00Z,2023-08-03,9,1.99563,0.29084178576595454,1.7047882142340434,31.0577,71.0268,24.555,11.4103,NA,NA,651.792,402.955,Flowering,Цветение
2023,2023-08-03T09:30:00Z,2023-08-03,9,-0.936724,-2.69500138161769,1.75827738161769,47.2078,92.7986,25.21,12.1989,NA,NA,734.767,458.115,Flowering,Цветение
2023,2023-08-03T10:00:00Z,2023-08-03,10,-0.5833360476190467,-2.3938671891602366,1.8105311415411867,71.1174,80.218,25.843,13.5083,NA,NA,814.58,512.271,Flowering,Цветение
2023,2023-08-03T10:30:00Z,2023-08-03,10,-0.9601726666666667,-2.8421994731780766,1.88202680651141,73.8535,105.695,26.692,15.8181,NA,NA,977.429,617.717,Flowering,Цветение
2023,2023-08-03T11:00:00Z,2023-08-03,11,-4.3290156363636365,-6.20966515918203,1.8806495228183933,64.8746,60.959,26.693,16.0576,NA,NA,739.238,453.978,Flowering,Цветение
2023,2023-08-03T11:30:00Z,2023-08-03,11,-1.6045048666666666,-3.50613098705524,1.9016261203885734,58.0549,71.4964,26.9520000000001,16.0975,NA,NA,798.32,492.214,Flowering,Цветение
2023,2023-08-03T12:00:00Z,2023-08-03,12,-1.7731044444444433,-3.7346523668489198,1.9615479224044767,69.8238,110.293,27.655,16.9709,NA,NA,994.044,634.484,Flowering,Цветение
2023,2023-08-03T12:30:00Z,2023-08-03,12,-0.3234565714285713,-2.26191871473901,1.9384621433104368,50.8018,27.9538,27.409,17.1094,NA,NA,558.465,341.182,Flowering,Цветение
2023,2023-08-03T13:00:00Z,2023-08-03,13,-1.8055263888888902,-3.8045583515369166,1.9990319626480302,79.1592,97.7052,28.115,18.6034,NA,NA,903.137,564.594,Flowering,Цветение
2023,2023-08-03T13:30:00Z,2023-08-03,13,-2.0199780555555558,-4.028694164370843,2.0087161088152867,137.811,66.0841,28.242,19.0963,NA,NA,854.056,531.649,Flowering,Цветение
2023,2023-08-03T14:00:00Z,2023-08-03,14,-1.0897839166666665,-3.1347929267464836,2.045009010079817,146.663,82.6041,28.668,20.2306,NA,NA,858.199,532.119,Flowering,Цветение
2023,2023-08-03T14:30:00Z,2023-08-03,14,-1.0303917500000002,-3.0937198191110267,2.063328069111027,190.815,62.2253,28.891,21.4481,NA,NA,732.605,447.514,Flowering,Цветение
2023,2023-08-03T15:00:00Z,2023-08-03,15,-0.24023766666666665,-2.2393091637444993,1.9990714970778334,131.875,18.6542,28.186,19.6101,NA,NA,526.101,325.264,Flowering,Цветение
2023,2023-08-03T15:30:00Z,2023-08-03,15,-5.687333333332933e-4,-2.030217255004855,2.029648521671523,43.6863,14.1916,28.549,20.8914,NA,NA,456.461,283.325,Flowering,Цветение
2023,2023-08-03T16:00:00Z,2023-08-03,16,2.258655,0.30879542708332836,1.9498595729166701,45.6121,-26.7945,27.661,19.427,NA,NA,172.752,95.8301,Flowering,Цветение
2023,2023-08-03T16:30:00Z,2023-08-03,16,0.29345563333333335,-1.3075121412781057,1.60096777461144,41.8687,-17.0577344186046,23.5240000000001,9.58351,NA,NA,91.9298,44.2045,Flowering,Цветение
2023,2023-08-03T17:00:00Z,2023-08-03,17,0.8792116666666666,-0.6473245232431637,1.52653618990983,12.2239,10.7638,22.605,6.82995,NA,NA,363.422,222.92,Flowering,Цветение
2023,2023-08-03T17:30:00Z,2023-08-03,17,-0.6015475066666667,-2.28836049595317,1.6868129892865034,67.1734,43.6498,24.611,9.86385,NA,NA,525.522,295.631,Flowering,Цветение
2023,2023-08-03T18:00:00Z,2023-08-03,18,-1.6620393333333334,-3.51099598079004,1.8489566474567065,59.6753,22.6198,26.562,14.0296,NA,NA,430.016,285.062,Flowering,Цветение
2023,2023-08-03T18:30:00Z,2023-08-03,18,0.2180215555555566,-1.7087324205136565,1.9267539760692134,73.7648,8.25186,27.483,18.1036,NA,NA,336.962,222.02,Flowering,Цветение
2023,2023-08-03T19:00:00Z,2023-08-03,19,1.5780577666666669,-0.3287471034042501,1.9068048700709168,34.6503,-14.4838,27.27,18.5067,NA,NA,109.115,48.1386,Flowering,Цветение
2023,2023-08-03T19:30:00Z,2023-08-03,19,2.02852,0.1804771820099727,1.8480428179900266,22.1766,-28.5332,26.557,16.6116,NA,NA,77.8126,32.8936,Flowering,Цветение
2023,2023-08-03T20:00:00Z,2023-08-03,20,1.0777756222222232,-0.6532809916488699,1.7310566138710934,-18.8516,-5.38362,25.0790000000001,12.6987,NA,NA,50.0655,19.4343,Flowering,Цветение
2023,2023-08-03T20:30:00Z,2023-08-03,20,2.43856055,0.7597834285973634,1.6787771214026366,-5.52636,-6.06556,24.36,11.7376,NA,NA,17.8109,5.03019,Flowering,Цветение
2023,2023-08-03T21:00:00Z,2023-08-03,21,4.817098971014493,3.162389792958593,1.6547091780559,4.69833,-28.793,23.981,10.9871,NA,NA,3.30651,0.226803,Flowering,Цветение
2023,2023-08-03T21:30:00Z,2023-08-03,21,-1.300218530864197,-2.922632227988103,1.6224136971239034,-2.03478,-4.68388,23.4640000000001,9.82757,NA,NA,0.30384100000000003,0,Flowering,Цветение
2023,2023-08-03T22:00:00Z,2023-08-03,22,-5.857656866666666,-7.383035004042941,1.5253781373762934,-3.84604,18.9885,22.143,7.24953,NA,NA,0.12735,0,Flowering,Цветение
2023,2023-08-03T22:30:00Z,2023-08-03,22,2.176946192504043,0.7112348835954916,1.4657113089085534,0.674028,6.11176,21.275,5.54229,NA,NA,0.100873,0,Flowering,Цветение
2023,2023-08-03T23:00:00Z,2023-08-03,23,-11.2126,-12.681161519879833,1.46856151987982,-4.27352,13.0996,21.199,5.0873,NA,NA,0.108439,0,Flowering,Цветение
2023,2023-08-03T23:30:00Z,2023-08-03,23,2.1797581083481865,0.7017434570268727,1.4780146513213133,2.8078,0.342075,21.2070000000001,5.22981,NA,NA,0.0920476,0,Flowering,Цветение
2023,2023-08-04T00:00:00Z,2023-08-04,0,3.2249403467181468,1.7708437884501804,1.4540965582679666,1.68361,-2.75289,20.795,4.47329,NA,NA,0.123583,0,Flowering,Цветение
2023,2023-08-04T00:30:00Z,2023-08-04,0,2.0038794175372767,0.564921904025414,1.4389575135118633,3.63623,2.62299,20.495,4.1372,NA,NA,0.136214,0,Flowering,Цветение
2023,2023-08-04T01:00:00Z,2023-08-04,1,1.69668,0.2649110392291583,1.4317689607708433,0.579135,8.97824,20.297,3.67332,NA,NA,0.146313,0,Flowering,Цветение
2023,2023-08-04T01:30:00Z,2023-08-04,1,1.5312973352941166,0.10958523410636503,1.4217121011877534,4.461,-1.27915,20.064,3.40117,NA,NA,0.134963,0,Flowering,Цветение
2023,2023-08-04T02:00:00Z,2023-08-04,2,1.1414465987619065,-0.26694955234683165,1.4083961511087366,5.38405,3.26684,19.791,2.98636,NA,NA,0.138748,0,Flowering,Цветение
2023,2023-08-04T02:30:00Z,2023-08-04,2,12.5241,11.110702630164967,1.4133973698350433,-24.24,-19.733,19.751,2.59501,NA,NA,0.124873,0,Flowering,Цветение
2023,2023-08-04T03:00:00Z,2023-08-04,3,9.06851,7.674570348594517,1.3939396514054834,-1.80557,-1.43622,19.403,2.36426,NA,NA,0.14127,0.0048433,Flowering,Цветение
2023,2023-08-04T03:30:00Z,2023-08-04,3,1.2688988235772367,-0.14793051377055,1.4168293373477834,-1.74757,-2.59665,19.59,2.15495,NA,NA,0.145054,0.0013838,Flowering,Цветение
2023,2023-08-04T04:00:00Z,2023-08-04,4,1.71741230003072,0.3019574046338256,1.4154548953968966,2.41850326802326,-59.6057,19.472,2.11481,NA,NA,0.143793,0,Flowering,Цветение
2023,2023-08-04T04:30:00Z,2023-08-04,4,1.60310358163965,0.227361073714727,1.3757425079249235,-12.3002,-6.8583,18.874,1.90844,NA,NA,0.887984,0.062271,Flowering,Цветение
2023,2023-08-04T05:00:00Z,2023-08-04,5,9.525469947368421,8.113313654164532,1.4121562932039033,-37.2758,-32.4504,19.232,1.76324,NA,NA,6.64222,5.59608,Flowering,Цветение
2023,2023-08-04T05:30:00Z,2023-08-04,5,-8.95068,-10.4035156471896,1.4528356471896067,3.88263,0.402285,19.635,1.82227,NA,NA,25.8424,20.5529,Flowering,Цветение
2023,2023-08-04T06:00:00Z,2023-08-04,6,2.96316,1.4754075060692833,1.4877524939307165,1.84363,0.089157,19.96,1.94844,NA,NA,37.3406,22.1642,Flowering,Цветение
2023,2023-08-04T06:30:00Z,2023-08-04,6,1.7456965614035098,0.20761014021046667,1.5380864211930434,2.25867,0.0775734,20.462,2.05994,NA,NA,76.176,43.9637,Flowering,Цветение
2023,2023-08-04T07:00:00Z,2023-08-04,7,1.99808,0.3726768360033257,1.6254031639966733,18.0243,-3.24031,21.381,2.823,NA,NA,184.951,118.586,Flowering,Цветение
2023,2023-08-04T07:30:00Z,2023-08-04,7,0.9506276666666668,-0.8215125607544066,1.7721402274210734,32.9076,-2.20404,22.933,6.63708,NA,NA,307.24,193.261,Flowering,Цветение
2023,2023-08-04T08:00:00Z,2023-08-04,8,-2.6454,-4.485288850165727,1.8398888501657267,30.8994,25.1572,23.568,8.21354,NA,NA,421.237,258.52,Flowering,Цветение
2023,2023-08-04T08:30:00Z,2023-08-04,8,-6.74059,-8.647960313662812,1.9073703136628133,66.6839,75.7954,24.185,9.27413,NA,NA,532.754,327.825,Flowering,Цветение
2023,2023-08-04T09:00:00Z,2023-08-04,9,-2.60002,-4.615473883312333,2.0154538833123334,47.8602,69.0983,25.211,11.2563,NA,NA,655.01,402.332,Flowering,Цветение
2023,2023-08-04T09:30:00Z,2023-08-04,9,-3.298873333333333,-5.36946021216597,2.0705868788326365,74.5693,86.5374,25.667,12.2076,NA,NA,749.174,458.719,Flowering,Цветение
2023,2023-08-04T10:00:00Z,2023-08-04,10,-3.4031813571428566,-5.465945932024243,2.0627645748813865,56.8629,69.7158,25.475,11.6206,NA,NA,709.467,433.56,Flowering,Цветение
2023,2023-08-04T10:30:00Z,2023-08-04,10,-2.9302985,-5.075294627258127,2.1449961272581266,76.1608,95.9611,26.1950000000001,13.2757,NA,NA,882.085,547.577,Flowering,Цветение
2023,2023-08-04T11:00:00Z,2023-08-04,11,0.3550412564102567,-1.8323023375484926,2.18734359395875,102.847,73.3699,26.504,14.6989,NA,NA,761.526,475.56,Flowering,Цветение
2023,2023-08-04T11:30:00Z,2023-08-04,11,-2.2650940833333335,-4.506410304880816,2.2413162215474833,111.265,75.8858,26.922,15.9176,NA,NA,848.733,519.944,Flowering,Цветение
2023,2023-08-04T12:00:00Z,2023-08-04,12,-0.8889642962962964,-3.1585919927275268,2.26962769643123,100.816,65.5438,27.0840000000001,16.8902,NA,NA,802.365,488.021,Flowering,Цветение
2023,2023-08-04T12:30:00Z,2023-08-04,12,-0.1325989722222233,-2.41448146292473,2.28188249070251,106.849,59.7509,27.0890000000001,17.8819,NA,NA,733.604,455.418,Flowering,Цветение
2023,2023-08-04T13:00:00Z,2023-08-04,13,0.6577208833333332,-1.7146739009420142,2.372394784275347,202.645,99.6049,27.841,21.4609,NA,NA,1083.83,674.91,Flowering,Цветение
2023,2023-08-04T13:30:00Z,2023-08-04,13,-0.17383649583333333,-2.586625240162627,2.4127887443292932,179.585,95.5092,28.107,23.2801,NA,NA,1136.6,694.733,Flowering,Цветение
2023,2023-08-04T14:00:00Z,2023-08-04,14,0.37626844047619046,-2.05565144921085,2.43191988968704,195.748,95.8399,28.171,23.3974,NA,NA,1065.97,645.3,Flowering,Цветение
2023,2023-08-04T14:30:00Z,2023-08-04,14,1.6966431030303029,-0.759335920480529,2.45597902351083,162.389,73.6291,28.28,22.8112,NA,NA,943.326,572.335,Flowering,Цветение
2023,2023-08-04T15:00:00Z,2023-08-04,15,3.103535074074074,0.6918366990845867,2.4116983749894865,106.587,15.9498,27.755,20.8569,NA,NA,500.768,306.986,Flowering,Цветение
2023,2023-08-04T15:30:00Z,2023-08-04,15,0.04323496969696964,-2.367722667772367,2.410957637469333,68.7423,32.5756,27.636,19.4397,NA,NA,434.199,321.091,Flowering,Цветение
2023,2023-08-04T16:00:00Z,2023-08-04,16,-0.9147126296296301,-3.4204071037065398,2.50569447407691,133.054,68.7875,28.395,20.7685,NA,NA,305.298,514.186,Flowering,Цветение
2023,2023-08-04T16:30:00Z,2023-08-04,16,0.42231005555555556,-2.123431587366323,2.54574164292188,127.291,54.7877,28.645,21.3375,NA,NA,263.22,267.176,Flowering,Цветение
2023,2023-08-04T17:00:00Z,2023-08-04,17,0.36380283333333335,-2.19895686718635,2.5627597005196834,62.0926,32.8978,28.685,21.5855,NA,NA,534.087,312.679,Flowering,Цветение
2023,2023-08-04T17:30:00Z,2023-08-04,17,4.090631666666667,1.56408923127604,2.5265424353906267,50.1157,6.67282,28.247,20.4273,NA,NA,320.929,151.018,Flowering,Цветение
2023,2023-08-04T18:00:00Z,2023-08-04,18,4.356695166666667,1.8231512466254733,2.5335439200411933,57.6312,16.8131,28.199,19.9487,NA,NA,401.154,259.835,Flowering,Цветение
2023,2023-08-04T18:30:00Z,2023-08-04,18,1.23092238095238,-1.27676119129257,2.50768357224495,23.8924,-27.1344,27.857,19.0371,NA,NA,232.742,143.168,Flowering,Цветение
2023,2023-08-04T19:00:00Z,2023-08-04,19,2.9591121,0.46395655418451004,2.49515554581549,2.31261,-34.0579,27.636,19.6369,NA,NA,136.394,74.9371,Flowering,Цветение
2023,2023-08-04T19:30:00Z,2023-08-04,19,3.1873856944444436,0.726160046543604,2.4612256479008403,27.4047,-49.6636,27.224,20.4626,NA,NA,67.4962,28.4744,Flowering,Цветение
2023,2023-08-04T20:00:00Z,2023-08-04,20,9.85899030952381,7.459873339685313,2.39911696983852,36.512,-58.9069,26.558,19.3786,NA,NA,40.9388,14.8282,Flowering,Цветение
2023,2023-08-04T20:30:00Z,2023-08-04,20,3.7802987843137266,1.46829926056273,2.3119995237509965,2.27135,-29.6786,25.661,17.032,NA,NA,15.4634,3.44009,Flowering,Цветение
2023,2023-08-04T21:00:00Z,2023-08-04,21,2.3004042,0.04540698146289732,2.2549972185371034,-1.42161,-22.3809,25.036,15.419,NA,NA,3.68735,0.0954272,Flowering,Цветение
2023,2023-08-04T21:30:00Z,2023-08-04,21,3.2494997962962966,1.0386193956904972,2.2108804006058,-0.951568,-21.1607,24.5290000000001,14.182,NA,NA,0.282402,0,Flowering,Цветение
2023,2023-08-04T22:00:00Z,2023-08-04,22,2.62064147368421,0.4314282731271834,2.18921320055703,1.24866,-11.6155,24.231,13.5856,NA,NA,0.150043,0,Flowering,Цветение
2023,2023-08-04T22:30:00Z,2023-08-04,22,3.849600928104577,1.7731857906138009,2.0764151374907733,-1.40933,-18.6128,23.076,11.2873,NA,NA,0.148788,0,Flowering,Цветение
2023,2023-08-04T23:00:00Z,2023-08-04,23,2.5087658560606068,0.6562509357646014,1.852514920296,-7.15259,-7.23228,20.809,7.18533,NA,NA,0.108439,0,Flowering,Цветение
2023,2023-08-04T23:30:00Z,2023-08-04,23,2.691206859380033,0.9030651810447293,1.7881416783353032,9.21059,-3.5919,20.078,5.72377,NA,NA,0.0794393,0,Flowering,Цветение
2023,2023-08-05T00:00:00Z,2023-08-05,0,2.8144250176630434,1.090957431017487,1.7234675866455567,3.06506,3.85667,19.337,4.76382,NA,NA,0.114763,0,Flowering,Цветение
2023,2023-08-05T00:30:00Z,2023-08-05,0,2.5604853685946702,0.8758818395945229,1.6846035290001433,6.99871,0.318467,18.856,4.11614,NA,NA,0.112255,0,Flowering,Цветение
2023,2023-08-05T01:00:00Z,2023-08-05,1,2.7553124811507934,1.0932430227040704,1.6620694584467235,2.62105,1.36587,18.543,3.74789,NA,NA,0.108475,0,Flowering,Цветение
2023,2023-08-05T01:30:00Z,2023-08-05,1,2.4821089347826066,0.8685015179824583,1.6136074168001466,1.65431,-2.9419400000000002,17.9590000000001,3.24485,NA,NA,0.105953,0,Flowering,Цветение
2023,2023-08-05T02:00:00Z,2023-08-05,2,-2.53076,-4.149248012135834,1.6184880121358334,16.7382,10.4693,17.933,2.83511,NA,NA,0.088294,0,Flowering,Цветение
2023,2023-08-05T02:30:00Z,2023-08-05,2,2.93029611814702,1.3514733790947433,1.5788227390522767,0.133169,-2.56153,17.44,2.62066,NA,NA,0.0882969,0,Flowering,Цветение
2023,2023-08-05T03:00:00Z,2023-08-05,3,2.7912861908490565,1.2274091157423634,1.5638770751066933,3.49346,2.31645,17.2070000000001,2.38746,NA,NA,0.0807349,0,Flowering,Цветение
2023,2023-08-05T03:30:00Z,2023-08-05,3,2.0508864147025836,0.514797632001198,1.5360887827013867,3.61792,-0.387936,16.838,2.16626,NA,NA,0.0769561,0,Flowering,Цветение
2023,2023-08-05T04:00:00Z,2023-08-05,4,2.0387129139083133,0.5184723942018516,1.5202405197064632,-0.990503,-1.81846,16.596,2.0099,NA,NA,0.0933627,0,Flowering,Цветение
2023,2023-08-05T04:30:00Z,2023-08-05,4,2.04416095259784,0.5214503056179227,1.52271064697992,0.850278,-0.162991,16.55,1.88176,NA,NA,0.823916,0,Flowering,Цветение
2023,2023-08-05T05:00:00Z,2023-08-05,5,2.3027773925860333,0.799407635312404,1.50336975727363,2.77599,1.76742,16.272,1.84227,NA,NA,8.69478,2.43422,Flowering,Цветение
2023,2023-08-05T05:30:00Z,2023-08-05,5,-13.4463,-14.985972302092533,1.5396723020925367,3.71862,4.40661,16.586,1.8593,NA,NA,37.7242,24.039,Flowering,Цветение
2023,2023-08-05T06:00:00Z,2023-08-05,6,-0.626552,-2.27204374338052,1.64549174338052,-1.72459,1.1485,17.61,2.13951,NA,NA,100.992,59.6572,Flowering,Цветение
2023,2023-08-05T06:30:00Z,2023-08-05,6,0.42188790347826083,-1.4125317348335344,1.8344196383117932,33.2765,-14.8175,19.408,3.4671,NA,NA,183.422,102.745,Flowering,Цветение
2023,2023-08-05T07:00:00Z,2023-08-05,7,1.12143,-0.8864382725240897,2.00786827252409,23.2525,-4.43707,20.968,7.50383,NA,NA,275.454,160.144,Flowering,Цветение
2023,2023-08-05T07:30:00Z,2023-08-05,7,-0.681049,-2.804847574669373,2.1237985746693733,44.9526,14.8859,21.944,9.34427,NA,NA,375.211,222.078,Flowering,Цветение
2023,2023-08-05T08:00:00Z,2023-08-05,8,-1.42307,-3.662746106652943,2.239676106652943,43.9641,43.4854,22.89,11.1521,NA,NA,479.888,286.833,Flowering,Цветение
2023,2023-08-05T08:30:00Z,2023-08-05,8,-0.557424,-2.8961995311250335,2.3387755311250333,48.9721,46.001,23.665,12.6433,NA,NA,582.787,353.805,Flowering,Цветение
2023,2023-08-05T09:00:00Z,2023-08-05,9,-2.5057088571428565,-4.97250939710215,2.4668005399592934,75.053,80.6248,24.664,14.7169,NA,NA,683.699,417.207,Flowering,Цветение
2023,2023-08-05T09:30:00Z,2023-08-05,9,-1.40071,-3.9332787475989965,2.5325687475989964,82.6536,75.13,25.123,15.6473,NA,NA,775.066,473.098,Flowering,Цветение
2023,2023-08-05T10:00:00Z,2023-08-05,10,-2.47488312121212,-5.083144783325917,2.608261662113797,78.2222,85.5129,25.655,16.5759,NA,NA,848.654,526.157,Flowering,Цветение
2023,2023-08-05T10:30:00Z,2023-08-05,10,-1.29315822,-3.97658544916535,2.68342722916535,96.4664,90.7781,26.173,17.5827,NA,NA,899.784,552.844,Flowering,Цветение
2023,2023-08-05T11:00:00Z,2023-08-05,11,-1.6557515533333333,-4.37938075757875,2.7236292042454164,69.0569,91.487,26.4040000000001,18.2347,NA,NA,885.513,551.307,Flowering,Цветение
2023,2023-08-05T11:30:00Z,2023-08-05,11,-0.7818025476190477,-3.5958071451579166,2.81400459753887,196.645,110.026,27.027,19.9368,NA,NA,1086.53,678.341,Flowering,Цветение
2023,2023-08-05T12:00:00Z,2023-08-05,12,-1.2407625,-4.107437416646543,2.8666749166465433,182.716,100.407,27.346,20.4145,NA,NA,1016.97,631.915,Flowering,Цветение
2023,2023-08-05T12:30:00Z,2023-08-05,12,1.6073401428571432,-1.2200580060031025,2.827398148860247,79.5147,24.9686,26.949,19.7708,NA,NA,439.683,263.334,Flowering,Цветение
2023,2023-08-05T13:00:00Z,2023-08-05,13,-0.51617985,-3.43874380758015,2.92256395758015,209.33,106.639,27.593,21.0256,NA,NA,1042.16,642.525,Flowering,Цветение
2023,2023-08-05T13:30:00Z,2023-08-05,13,-0.579324,-3.6498301012530567,3.0705061012530566,236.805,143.776,28.622,23.433,NA,NA,1268.02,772.216,Flowering,Цветение
2023,2023-08-05T14:00:00Z,2023-08-05,14,0.1340514696969697,-2.9507492986039,3.08480076830087,261.451,116.468,28.635,23.7274,NA,NA,1120.42,680.908,Flowering,Цветение
2023,2023-08-05T14:30:00Z,2023-08-05,14,-0.8636383333333334,-3.922261294549103,3.05862296121577,147.457,58.6441,28.346,23.1199,NA,NA,796.173,475.566,Flowering,Цветение
2023,2023-08-05T15:00:00Z,2023-08-05,15,-0.8049141393939393,-3.90580482571851,3.1008906863245698,145.493,65.294,28.568,23.4758,NA,NA,891.769,544.936,Flowering,Цветение
2023,2023-08-05T15:30:00Z,2023-08-05,15,-0.011073627777777659,-3.186149342469103,3.1750757146913235,173.71,74.4581,29.022,24.6179,NA,NA,730.189,555.759,Flowering,Цветение
2023,2023-08-05T16:00:00Z,2023-08-05,16,0.353642125,-2.8618975358302032,3.2155396608302036,201.276,82.6085,29.224,24.7388,NA,NA,223.645,514.779,Flowering,Цветение
2023,2023-08-05T16:30:00Z,2023-08-05,16,-0.2569607208333333,-3.5157653049856767,3.2588045841523434,146.984,60.7138,29.444,25.5034,NA,NA,256.8,251.343,Flowering,Цветение
2023,2023-08-05T17:00:00Z,2023-08-05,17,1.1428889523809522,-2.1311389760107966,3.274027928391747,195.672,64.9027,29.46,25.374,NA,NA,621.751,304.833,Flowering,Цветение
2023,2023-08-05T17:30:00Z,2023-08-05,17,0.8148316958333334,-2.4527000530610334,3.2675317488943665,111.486,26.1502,29.3200000000001,25.0025,NA,NA,563.524,285.438,Flowering,Цветение
